,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_hidden_layer_sizes,param_max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.21916818618774414,0.0018729368845621746,0.6614583333333334,1.0,identity,5,1000,"{'hidden_layer_sizes': 5, 'activation': 'identity', 'max_iter': 1000}",14,0.65625,1.0,0.640625,1.0,0.6875,1.0,0.02602940214738415,8.350468680941657e-05,0.01948779888944761,0.0
1,0.20624748865763345,0.0018572807312011719,0.65625,1.0,identity,10,1000,"{'hidden_layer_sizes': 10, 'activation': 'identity', 'max_iter': 1000}",16,0.6875,1.0,0.625,1.0,0.65625,1.0,0.02722777738852976,4.586114252242818e-05,0.02551551815399144,0.0
2,0.2364363670349121,0.002821763356526693,0.703125,1.0,identity,20,1000,"{'hidden_layer_sizes': 20, 'activation': 'identity', 'max_iter': 1000}",6,0.703125,1.0,0.65625,1.0,0.75,1.0,0.009957273213088988,1.5011327197656472e-05,0.038273277230987154,0.0
3,0.30813272794087726,0.0029485225677490234,0.671875,1.0,identity,50,1000,"{'hidden_layer_sizes': 50, 'activation': 'identity', 'max_iter': 1000}",9,0.65625,1.0,0.625,1.0,0.734375,1.0,0.0489227612240987,1.2531536957058604e-05,0.0459987545121242,0.0
4,0.6721861362457275,0.0018578370412190754,0.703125,1.0,logistic,5,1000,"{'hidden_layer_sizes': 5, 'activation': 'logistic', 'max_iter': 1000}",6,0.6875,1.0,0.625,1.0,0.796875,1.0,0.031985258405517705,4.456592517683763e-05,0.071032196338468,0.0
5,0.5833565394083658,0.0018954277038574219,0.6614583333333334,1.0,logistic,10,1000,"{'hidden_layer_sizes': 10, 'activation': 'logistic', 'max_iter': 1000}",14,0.65625,1.0,0.625,1.0,0.703125,1.0,0.0768010223468561,4.975737292780042e-05,0.03210632293213009,0.0
6,0.8973169326782227,0.004937410354614258,0.6666666666666666,1.0,logistic,20,1000,"{'hidden_layer_sizes': 20, 'activation': 'logistic', 'max_iter': 1000}",12,0.65625,1.0,0.625,1.0,0.71875,1.0,0.10472664387759609,0.002827599826910408,0.03897559777889522,0.0
7,0.7538889249165853,0.003072341283162435,0.671875,1.0,logistic,50,1000,"{'hidden_layer_sizes': 50, 'activation': 'logistic', 'max_iter': 1000}",9,0.6875,1.0,0.625,1.0,0.703125,1.0,0.04412093001363133,1.1071000087379642e-05,0.03375385780420761,0.0
8,0.3401172161102295,0.002440214157104492,0.6927083333333334,1.0,tanh,5,1000,"{'hidden_layer_sizes': 5, 'activation': 'tanh', 'max_iter': 1000}",8,0.609375,1.0,0.703125,1.0,0.765625,1.0,0.005413474914934558,0.00040711827675696277,0.06421264586426018,0.0
9,0.23068952560424805,0.0018379688262939453,0.6666666666666666,1.0,tanh,10,1000,"{'hidden_layer_sizes': 10, 'activation': 'tanh', 'max_iter': 1000}",12,0.609375,1.0,0.6875,1.0,0.703125,1.0,0.010881148558624681,1.8388652778185246e-05,0.04101045767714485,0.0
10,0.3416762351989746,0.00462802251180013,0.7135416666666666,1.0,tanh,20,1000,"{'hidden_layer_sizes': 20, 'activation': 'tanh', 'max_iter': 1000}",5,0.703125,1.0,0.640625,1.0,0.796875,1.0,0.046010358271293315,0.002445140406312361,0.06421264586426018,0.0
11,0.3770902156829834,0.0031119187672932944,0.671875,1.0,tanh,50,1000,"{'hidden_layer_sizes': 50, 'activation': 'tanh', 'max_iter': 1000}",9,0.65625,1.0,0.625,1.0,0.734375,1.0,0.04980564795062316,2.4772851710938355e-05,0.0459987545121242,0.0
12,0.25549912452697754,0.0018447240193684895,0.7447916666666666,1.0,relu,5,1000,"{'hidden_layer_sizes': 5, 'activation': 'relu', 'max_iter': 1000}",2,0.734375,1.0,0.71875,1.0,0.78125,1.0,0.019504688652943414,6.949218825880424e-06,0.02655739329996242,0.0
13,0.2284096876780192,0.0019028981526692708,0.7447916666666666,1.0,relu,10,1000,"{'hidden_layer_sizes': 10, 'activation': 'relu', 'max_iter': 1000}",2,0.765625,1.0,0.71875,1.0,0.75,1.0,0.03786741120057318,4.9056453324328555e-05,0.01948779888944761,0.0
14,0.3396190007527669,0.0028705596923828125,0.7552083333333334,1.0,relu,20,1000,"{'hidden_layer_sizes': 20, 'activation': 'relu', 'max_iter': 1000}",1,0.71875,1.0,0.765625,1.0,0.78125,1.0,0.09380175424369491,2.850473345247048e-05,0.02655739329996242,0.0
15,0.34560521443684894,0.003016312917073568,0.7291666666666666,1.0,relu,50,1000,"{'hidden_layer_sizes': 50, 'activation': 'relu', 'max_iter': 1000}",4,0.703125,1.0,0.71875,1.0,0.765625,1.0,0.07373998973373123,1.7490169140610186e-05,0.02655739329996242,0.0
