,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_hidden_layer_sizes,param_max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.4632534980773926,0.027284701665242512,0.7687285223367698,0.8979381267989693,identity,5,1000,"{'hidden_layer_sizes': 5, 'activation': 'identity', 'max_iter': 1000}",2,0.768280123583934,0.9009798865394534,0.7690721649484537,0.8917525773195877,0.7688338493292054,0.9010819165378671,0.1585019244245348,0.00461796842076627,0.00033188416874965,0.004374042318157842
1,1.6345394452412922,0.02444291114807129,0.765979381443299,0.9018898402457611,identity,10,1000,"{'hidden_layer_sizes': 10, 'activation': 'identity', 'max_iter': 1000}",7,0.7662203913491246,0.9035585353274884,0.7628865979381443,0.8974226804123712,0.7688338493292054,0.904688304997424,0.30699012972067796,0.0007194818840290069,0.0024333134057541905,0.0031922544394796817
2,2.1573362350463867,0.04403503735860189,0.7673539518900344,0.8981085308388862,identity,20,1000,"{'hidden_layer_sizes': 20, 'activation': 'identity', 'max_iter': 1000}",3,0.7651905252317199,0.8958225889633832,0.7680412371134021,0.8943298969072165,0.7688338493292054,0.9041731066460588,0.24167073892326404,0.0018449840168509514,0.0015647619257962392,0.0043313848581674344
3,2.4871867497762046,0.04501573244730631,0.7663230240549829,0.8994841644633326,identity,50,1000,"{'hidden_layer_sizes': 50, 'activation': 'identity', 'max_iter': 1000}",5,0.7662203913491246,0.9009798865394534,0.765979381443299,0.8943298969072165,0.7667698658410733,0.9031427099433282,0.3729263835622961,0.01176090698859861,0.0003307044577137156,0.003750049492927714
4,9.450376590092977,0.023242870966593426,0.7570446735395189,0.991065201930642,logistic,5,1000,"{'hidden_layer_sizes': 5, 'activation': 'logistic', 'max_iter': 1000}",15,0.7744593202883625,0.9907168643630737,0.7546391752577319,0.9912371134020619,0.7420020639834881,0.9912416280267903,0.6194135083628683,0.00022873280340029623,0.013359339012758535,0.0002463187517474483
5,9.580665349960327,0.027018229166666668,0.763573883161512,0.9955323795688803,logistic,10,1000,"{'hidden_layer_sizes': 10, 'activation': 'logistic', 'max_iter': 1000}",11,0.7713697219361483,0.9948427024239299,0.7597938144329897,0.9953608247422681,0.759545923632611,0.996393611540443,0.5395601673293406,0.0019022146941109878,0.005517680921611588,0.0006446720436632126
6,23.058011452356975,0.06979592641194661,0.7642611683848797,0.9993128032073789,logistic,20,1000,"{'hidden_layer_sizes': 20, 'activation': 'logistic', 'max_iter': 1000}",9,0.772399588053553,0.999484270242393,0.756701030927835,0.9994845360824742,0.7636738906088751,0.9989696032972695,0.9405227885209219,0.021858642078687048,0.006423975276053891,0.0002426790080086152
7,14.294586896896362,0.046529531478881836,0.7618556701030927,0.9353789727584808,logistic,50,1000,"{'hidden_layer_sizes': 50, 'activation': 'logistic', 'max_iter': 1000}",12,0.7651905252317199,0.9056214543579164,0.765979381443299,0.9005154639175258,0.7543859649122807,1.0,6.48071489557872,0.01281890661991823,0.0052876173789541655,0.04574148850446547
8,5.4354316393534345,0.028728485107421875,0.7652920962199312,0.9967351289836945,tanh,5,1000,"{'hidden_layer_sizes': 5, 'activation': 'tanh', 'max_iter': 1000}",8,0.7693099897013388,0.9963898916967509,0.7731958762886598,0.9958762886597938,0.7533539731682146,0.9979392065945389,0.41668732326785396,0.007490536834938648,0.00858296191245309,0.0008768501162667194
9,4.576379855473836,0.02573076883951823,0.7615120274914089,0.9998281786941581,tanh,10,1000,"{'hidden_layer_sizes': 10, 'activation': 'tanh', 'max_iter': 1000}",13,0.776519052523172,1.0,0.7525773195876289,0.9994845360824742,0.7554179566563467,1.0,0.06987785822650826,0.003105123577177954,0.010682874063462426,0.00024299202102630413
10,5.70116114616394,0.036251068115234375,0.7639175257731958,1.0,tanh,20,1000,"{'hidden_layer_sizes': 20, 'activation': 'tanh', 'max_iter': 1000}",10,0.7672502574665293,1.0,0.7701030927835052,1.0,0.7543859649122807,1.0,0.38236924209685863,0.0004638484773423071,0.006834636844212,0.0
11,7.194190661112468,0.039011637369791664,0.7670103092783506,1.0,tanh,50,1000,"{'hidden_layer_sizes': 50, 'activation': 'tanh', 'max_iter': 1000}",4,0.768280123583934,1.0,0.7639175257731958,1.0,0.7688338493292054,1.0,0.1111591533117791,0.0004923609907777979,0.0021985806521623423,0.0
12,5.797932545344035,0.025241931279500324,0.7467353951890034,1.0,relu,5,1000,"{'hidden_layer_sizes': 5, 'activation': 'relu', 'max_iter': 1000}",16,0.7672502574665293,1.0,0.7474226804123711,1.0,0.7254901960784313,1.0,0.4653090002269747,0.0014474162697715616,0.017055389942925145,0.0
13,4.770612398783366,0.025513251622517902,0.7601374570446735,1.0,relu,10,1000,"{'hidden_layer_sizes': 10, 'activation': 'relu', 'max_iter': 1000}",14,0.761071060762101,1.0,0.7608247422680412,1.0,0.7585139318885449,1.0,0.4636932368501335,0.0026275136063313442,0.001151519580172328,0.0
14,6.560202360153198,0.040847222010294594,0.7663230240549829,1.0,relu,20,1000,"{'hidden_layer_sizes': 20, 'activation': 'relu', 'max_iter': 1000}",5,0.7662203913491246,1.0,0.7639175257731958,1.0,0.7688338493292054,1.0,2.0916827090020353,0.004389797902679429,0.0020078770424467487,0.0
