,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_hidden_layer_sizes,param_max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,2.304025491078695,0.0420225461324056,0.7678521422570709,0.8682441057061213,identity,5,1000,"{'activation': 'identity', 'max_iter': 1000, 'hidden_layer_sizes': 5}",4,0.764063811922754,0.8676470588235294,0.761344537815126,0.867702645947081,0.7781512605042017,0.869382612347753,0.14506327588641388,0.010393966551866736,0.007365203639177106,0.0008053655533797929
1,1.7711994647979736,0.03553620974222819,0.7684122094651358,0.8689442681734599,identity,10,1000,"{'activation': 'identity', 'max_iter': 1000, 'hidden_layer_sizes': 10}",3,0.762384550797649,0.8689075630252101,0.7638655462184873,0.8672826543469131,0.7789915966386555,0.870642587148257,0.24126423641490796,0.004402826856514892,0.007503587279335868,0.0013719323497213174
2,1.5981454849243164,0.05883089701334635,0.7675721086530384,0.8702045370857289,identity,20,1000,"{'activation': 'identity', 'max_iter': 1000, 'hidden_layer_sizes': 20}",5,0.7615449202350966,0.8710084033613446,0.7630252100840336,0.8685426291474171,0.7781512605042017,0.8710625787484251,0.290463587066024,0.021717868582232788,0.0075033982490328695,0.0011753544826162605
3,1.2636063893636067,0.04798642794291178,0.7700924110893307,0.8686640973062891,identity,50,1000,"{'activation': 'identity', 'max_iter': 1000, 'hidden_layer_sizes': 50}",1,0.7665827036104114,0.8676470588235294,0.761344537815126,0.868962620747585,0.7823529411764706,0.869382612347753,0.18520906970984358,0.005333265776059123,0.008927622040425229,0.0007393121544668323
4,12.699264526367188,0.027907450993855793,0.7555306636796416,0.9901993136607855,logistic,5,1000,"{'activation': 'logistic', 'max_iter': 1000, 'hidden_layer_sizes': 5}",11,0.7590260285474392,0.9936974789915967,0.7478991596638656,0.9874002519949601,0.7596638655462185,0.9895002099958001,0.9214360154620466,0.0005251256870693141,0.005401436117825311,0.002617928750315065
5,11.975677967071533,0.03371930122375488,0.7549705964715766,0.9970596470423533,logistic,10,1000,"{'activation': 'logistic', 'max_iter': 1000, 'hidden_layer_sizes': 10}",12,0.7472712006717045,0.9970588235294118,0.7512605042016807,0.996640067198656,0.7663865546218488,0.997480050398992,1.2975790070861508,0.0038799095701471564,0.00823331509310218,0.00034292219996361994
6,18.404451688130695,0.10811440149943034,0.7619714365723886,0.9575807307383264,logistic,20,1000,"{'activation': 'logistic', 'max_iter': 1000, 'hidden_layer_sizes': 20}",8,0.7548278757346767,0.9991596638655462,0.7554621848739496,0.999580008399832,0.7756302521008404,0.874002519949601,8.565028745971626,0.060118149763852324,0.009659684814443374,0.05909896875222859
7,5.520865360895793,0.06606380144755046,0.7686922430691683,0.871044167351947,logistic,50,1000,"{'activation': 'logistic', 'max_iter': 1000, 'hidden_layer_sizes': 50}",2,0.7657430730478589,0.8684873949579832,0.761344537815126,0.870642587148257,0.7789915966386555,0.874002519949601,0.2617707183532337,0.018069920717812955,0.007499402371749659,0.0022693759661029473
8,5.927825212478638,0.028739770253499348,0.7544105292635116,0.9971997030647622,tanh,5,1000,"{'activation': 'tanh', 'max_iter': 1000, 'hidden_layer_sizes': 5}",13,0.7380352644836272,0.9974789915966387,0.7470588235294118,0.996220075598488,0.7781512605042017,0.99790004199916,0.1908302946648013,0.0014808645722818108,0.017183290400418296,0.0007137101838865209
9,5.186876138051351,0.030831178029378254,0.755810697283674,0.9997200055998879,tanh,10,1000,"{'activation': 'tanh', 'max_iter': 1000, 'hidden_layer_sizes': 10}",10,0.7523089840470193,1.0,0.746218487394958,0.999580008399832,0.7689075630252101,0.999580008399832,0.31349628441111865,0.0003759078193145598,0.009587030237622533,0.00019798593901347106
10,7.7585874398549395,0.06052915255228678,0.765611873424811,1.0,tanh,20,1000,"{'activation': 'tanh', 'max_iter': 1000, 'hidden_layer_sizes': 20}",6,0.7548278757346767,1.0,0.7563025210084033,1.0,0.7857142857142857,1.0,1.382889084891326,0.00926052255233039,0.014224314029939449,0.0
11,9.551319360733032,0.061993678410847984,0.7580509661159339,1.0,tanh,50,1000,"{'activation': 'tanh', 'max_iter': 1000, 'hidden_layer_sizes': 50}",9,0.7573467674223342,1.0,0.753781512605042,1.0,0.7630252100840336,1.0,0.6182076824598971,0.01870055531702564,0.0038059373113028985,0.0
12,8.155253251393637,0.05649264653523763,0.7434892187062447,0.9988799047548461,relu,5,1000,"{'activation': 'relu', 'max_iter': 1000, 'hidden_layer_sizes': 5}",16,0.743073047858942,0.9991596638655462,0.7428571428571429,0.998320033599328,0.7445378151260504,0.999160016799664,0.8926618678430442,0.019637743332568375,0.0007465363836237643,0.0003958887168776159
13,6.219586133956909,0.05048076311747233,0.7496499579949594,1.0,relu,10,1000,"{'activation': 'relu', 'max_iter': 1000, 'hidden_layer_sizes': 10}",15,0.7514693534844669,1.0,0.7403361344537815,1.0,0.7571428571428571,1.0,0.7036081497428938,0.008607468979530174,0.006980040263486834,0.0
14,15.699809710184732,0.09317485491434734,0.7516101932231868,1.0,relu,20,1000,"{'activation': 'relu', 'max_iter': 1000, 'hidden_layer_sizes': 20}",14,0.7523089840470193,1.0,0.746218487394958,1.0,0.7563025210084033,1.0,1.0638392486772574,0.017124050771232465,0.004145789325951121,0.0
