,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_activation,param_hidden_layer_sizes,param_max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.7526358763376872,0.008820056915283203,0.7242424242424242,1.0,identity,5,1000,"{'max_iter': 1000, 'activation': 'identity', 'hidden_layer_sizes': 5}",15,0.7181818181818181,1.0,0.7363636363636363,1.0,0.7181818181818181,1.0,0.13498215315546175,0.00018970459601724352,0.00857099128710967,0.0
1,1.622847318649292,0.009024699529012045,0.7348484848484849,1.0,identity,10,1000,"{'max_iter': 1000, 'activation': 'identity', 'hidden_layer_sizes': 10}",9,0.7181818181818181,1.0,0.759090909090909,1.0,0.7272727272727273,1.0,0.11540994372547836,0.0002041360919646584,0.017539146822409417,0.0
2,2.648637374242147,0.02035379409790039,0.7363636363636363,1.0,identity,20,1000,"{'max_iter': 1000, 'activation': 'identity', 'hidden_layer_sizes': 20}",6,0.7045454545454546,1.0,0.759090909090909,1.0,0.7454545454545455,1.0,0.09253717952572259,0.0033725214059766874,0.023177361425421716,0.0
3,2.163008133570353,0.009518782297770182,0.7348484848484849,1.0,identity,50,1000,"{'max_iter': 1000, 'activation': 'identity', 'hidden_layer_sizes': 50}",9,0.7272727272727273,1.0,0.75,1.0,0.7272727272727273,1.0,0.12460516944470389,0.00020658391671228498,0.010713739108887073,0.0
4,3.4710114002227783,0.010773499806722006,0.740909090909091,0.9992424242424242,logistic,5,1000,"{'max_iter': 1000, 'activation': 'logistic', 'hidden_layer_sizes': 5}",2,0.7136363636363636,1.0,0.759090909090909,0.9977272727272727,0.75,1.0,0.7662071065537184,0.0030692964617621663,0.019638608176993505,0.0010713739108887284
5,2.3608991305033364,0.006776253382364909,0.740909090909091,1.0,logistic,10,1000,"{'max_iter': 1000, 'activation': 'logistic', 'hidden_layer_sizes': 10}",2,0.7181818181818181,1.0,0.759090909090909,1.0,0.7454545454545455,1.0,0.41926988545908306,0.0011926207062717383,0.01700753357624519,0.0
6,5.330134232838948,0.014590819676717123,0.7363636363636363,1.0,logistic,20,1000,"{'max_iter': 1000, 'activation': 'logistic', 'hidden_layer_sizes': 20}",6,0.7272727272727273,1.0,0.75,1.0,0.7318181818181818,1.0,0.44174200857491264,0.00458046839362224,0.009819304088496753,0.0
7,4.03737998008728,0.009385347366333008,0.7363636363636363,1.0,logistic,50,1000,"{'max_iter': 1000, 'activation': 'logistic', 'hidden_layer_sizes': 50}",6,0.7181818181818181,1.0,0.7636363636363637,1.0,0.7272727272727273,1.0,0.11447837316809355,0.0003099630423438428,0.01963860817699354,0.0
8,1.1214813391367595,0.006249825159708659,0.7333333333333333,1.0,tanh,5,1000,"{'max_iter': 1000, 'activation': 'tanh', 'hidden_layer_sizes': 5}",11,0.7,1.0,0.7545454545454545,1.0,0.7454545454545455,1.0,0.036318543488357835,0.0012870581954509727,0.02386062992124793,0.0
9,0.9009185632069906,0.005370378494262695,0.7257575757575757,1.0,tanh,10,1000,"{'max_iter': 1000, 'activation': 'tanh', 'hidden_layer_sizes': 10}",14,0.7181818181818181,1.0,0.740909090909091,1.0,0.7181818181818181,1.0,0.0352779042346144,0.0001284880761868383,0.010713739108887127,0.0
10,1.321233590443929,0.008918364842732748,0.7272727272727273,1.0,tanh,20,1000,"{'max_iter': 1000, 'activation': 'tanh', 'hidden_layer_sizes': 20}",13,0.7136363636363636,1.0,0.7363636363636363,1.0,0.7318181818181818,1.0,0.08793000888970139,0.0005064963281881524,0.009819304088496753,0.0
11,1.5643529891967773,0.010355552037556967,0.7333333333333333,1.0,tanh,50,1000,"{'max_iter': 1000, 'activation': 'tanh', 'hidden_layer_sizes': 50}",11,0.7181818181818181,1.0,0.75,1.0,0.7318181818181818,1.0,0.040580888859328416,0.001080206715345757,0.013033826162185813,0.0
12,0.8890918890635172,0.005304972330729167,0.7196969696969697,0.9992424242424242,relu,5,1000,"{'max_iter': 1000, 'activation': 'relu', 'hidden_layer_sizes': 5}",16,0.7272727272727273,0.9977272727272727,0.7136363636363636,1.0,0.7181818181818181,1.0,0.03529510318393176,0.00010692611812196865,0.005669177858748413,0.0010713739108887284
13,0.824195384979248,0.005362033843994141,0.7424242424242424,1.0,relu,10,1000,"{'max_iter': 1000, 'activation': 'relu', 'hidden_layer_sizes': 10}",1,0.7181818181818181,1.0,0.759090909090909,1.0,0.75,1.0,0.057811646017706955,0.00022439001146522597,0.01753914682240943,0.0
14,1.2193737030029297,0.008467435836791992,0.740909090909091,1.0,relu,20,1000,"{'max_iter': 1000, 'activation': 'relu', 'hidden_layer_sizes': 20}",2,0.7318181818181818,1.0,0.7363636363636363,1.0,0.7545454545454545,1.0,0.11132724890300669,0.000329825427857693,0.009819304088496753,0.0
15,1.2934601306915283,0.009011427561442057,0.740909090909091,1.0,relu,50,1000,"{'max_iter': 1000, 'activation': 'relu', 'hidden_layer_sizes': 50}",2,0.7318181818181818,1.0,0.759090909090909,1.0,0.7318181818181818,1.0,0.10745951227785479,3.444816169273893e-05,0.012856486930664478,0.0
